incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
1383752,2019-04-30,North Carolina,Charlotte,9214 South Library Ln,2,4,https://www.gunviolencearchive.org/incident/1383752,2019,04-2019
1381857,2019-04-28,Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,https://www.gunviolencearchive.org/incident/1381857,2019,04-2019
1382099,2019-04-28,Alabama,Birmingham,514 19th St Ensley,0,4,https://www.gunviolencearchive.org/incident/1382099,2019,04-2019
1382711,2019-04-28,Ohio,West Chester,4637 Wyndtree Dr,4,0,https://www.gunviolencearchive.org/incident/1382711,2019,04-2019
1381979,2019-04-28,Maryland,Baltimore,2544 Edmondson Ave,1,7,https://www.gunviolencearchive.org/incident/1381979,2019,04-2019
1381771,2019-04-27,Mississippi,Jackson,700 block of Monterey St,1,3,https://www.gunviolencearchive.org/incident/1381771,2019,04-2019
1381273,2019-04-27,California,Poway,16934 Chabad Way,1,3,https://www.gunviolencearchive.org/incident/1381273,2019,04-2019
1381734,2019-04-27,California,Los Angeles,700 N San Fernando Rd,0,6,https://www.gunviolencearchive.org/incident/1381734,2019,04-2019
1377519,2019-04-21,Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,https://www.gunviolencearchive.org/incident/1377519,2019,04-2019
1376873,2019-04-20,Tennessee,Memphis,761 Chestnut Ave,0,6,https://www.gunviolencearchive.org/incident/1376873,2019,04-2019
1376883,2019-04-19,Kansas,Wichita,1628 S George Washington Blvd,0,4,https://www.gunviolencearchive.org/incident/1376883,2019,04-2019
1375235,2019-04-18,Kentucky,Louisville,4000 block of Bells Ln,0,4,https://www.gunviolencearchive.org/incident/1375235,2019,04-2019
1373557,2019-04-16,Maryland,Germantown,18700 block of Curry Powder Ln,1,3,https://www.gunviolencearchive.org/incident/1373557,2019,04-2019
1370795,2019-04-14,Florida,Miami,NW 19th Ave and 60th St,2,2,https://www.gunviolencearchive.org/incident/1370795,2019,04-2019
1371024,2019-04-14,California,Vallejo,100 block of Princeton Ave,1,3,https://www.gunviolencearchive.org/incident/1371024,2019,04-2019
1371065,2019-04-14,California,Stockton,2539 E Main St,0,4,https://www.gunviolencearchive.org/incident/1371065,2019,04-2019
1374920,2019-04-13,California,Moreno Valley,23500 block of Alessandro Blvd,0,4,https://www.gunviolencearchive.org/incident/1374920,2019,04-2019
1370269,2019-04-12,Illinois,Carbondale,119 N Washington St,0,4,https://www.gunviolencearchive.org/incident/1370269,2019,04-2019
1368597,2019-04-11,Maryland,Baltimore,2200 block of Ruskin Ave,1,3,https://www.gunviolencearchive.org/incident/1368597,2019,04-2019
1369109,2019-04-11,California,Los Angeles,E 103rd St and S Main St,1,4,https://www.gunviolencearchive.org/incident/1369109,2019,04-2019
1369148,2019-04-11,Arizona,Phoenix,7112 W Minnezona Ave,3,2,https://www.gunviolencearchive.org/incident/1369148,2019,04-2019
1367011,2019-04-09,Missouri,Kansas City,5339 Michigan Ave,1,3,https://www.gunviolencearchive.org/incident/1367011,2019,04-2019
1365052,2019-04-07,North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,https://www.gunviolencearchive.org/incident/1365052,2019,04-2019
1365077,2019-04-07,Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,https://www.gunviolencearchive.org/incident/1365077,2019,04-2019
1365173,2019-04-07,Delaware,Wilmington,940 N Pine St,0,6,https://www.gunviolencearchive.org/incident/1365173,2019,04-2019
1365100,2019-04-07,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,https://www.gunviolencearchive.org/incident/1365100,2019,04-2019
1364443,2019-04-06,Florida,Tallahassee,500 block of Kissimmee St,0,4,https://www.gunviolencearchive.org/incident/1364443,2019,04-2019
1364540,2019-04-06,Illinois,Chicago,6300 block of S Seeley Ave,0,6,https://www.gunviolencearchive.org/incident/1364540,2019,04-2019
1363737,2019-04-04,Florida,Panama City,100 block of Allen Ave,1,3,https://www.gunviolencearchive.org/incident/1363737,2019,04-2019
1362715,2019-04-04,Georgia,Stockbridge,300 block of Eagle Ct,3,2,https://www.gunviolencearchive.org/incident/1362715,2019,04-2019
1362364,2019-04-02,Mississippi,Hermanville,13195 MS 18,0,4,https://www.gunviolencearchive.org/incident/1362364,2019,04-2019
1362182,2019-04-02,Kentucky,Covington,337 E 13th St,0,5,https://www.gunviolencearchive.org/incident/1362182,2019,04-2019
1360333,2019-03-31,Georgia,Atlanta,3041 Landrum Dr SW,1,4,https://www.gunviolencearchive.org/incident/1360333,2019,03-2019
1359599,2019-03-31,South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,https://www.gunviolencearchive.org/incident/1359599,2019,03-2019
1359455,2019-03-31,Illinois,Chicago,500 block of N Hamlin Ave,1,4,https://www.gunviolencearchive.org/incident/1359455,2019,03-2019
1357591,2019-03-28,Maryland,Baltimore,6200 block of Boston St,0,4,https://www.gunviolencearchive.org/incident/1357591,2019,03-2019
1355275,2019-03-25,Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,https://www.gunviolencearchive.org/incident/1355275,2019,03-2019
1354049,2019-03-24,Arizona,Phoenix,2202 W McDowell Rd,0,7,https://www.gunviolencearchive.org/incident/1354049,2019,03-2019
1353714,2019-03-23,California,San Francisco,1300 Fillmore St,1,5,https://www.gunviolencearchive.org/incident/1353714,2019,03-2019
1350494,2019-03-19,Arizona,Phoenix,8526 N 27th Ave,2,4,https://www.gunviolencearchive.org/incident/1350494,2019,03-2019
1348844,2019-03-17,Georgia,Augusta,900 block of Broad St,0,4,https://www.gunviolencearchive.org/incident/1348844,2019,03-2019
1349256,2019-03-17,Georgia,Rochelle,Dennis St,1,3,https://www.gunviolencearchive.org/incident/1349256,2019,03-2019
1348793,2019-03-17,Nevada,Las Vegas,600 E Fremont St,0,4,https://www.gunviolencearchive.org/incident/1348793,2019,03-2019
1347974,2019-03-16,New Jersey,Camden,619 Ferry Ave,1,3,https://www.gunviolencearchive.org/incident/1347974,2019,03-2019
1348291,2019-03-15,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,https://www.gunviolencearchive.org/incident/1348291,2019,03-2019
1347894,2019-03-14,Montana,Missoula,5145 Airway Blvd,1,3,https://www.gunviolencearchive.org/incident/1347894,2019,03-2019
1344488,2019-03-11,New Jersey,Paterson,291 12th Ave,0,4,https://www.gunviolencearchive.org/incident/1344488,2019,03-2019
1343330,2019-03-10,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,https://www.gunviolencearchive.org/incident/1343330,2019,03-2019
1343274,2019-03-10,Colorado,Denver,15th St and Market St,1,4,https://www.gunviolencearchive.org/incident/1343274,2019,03-2019
1338860,2019-03-03,California,Oakland,316 14th St,0,4,https://www.gunviolencearchive.org/incident/1338860,2019,03-2019
1338765,2019-03-03,Illinois,Chicago,2900 block of E 79th St,0,6,https://www.gunviolencearchive.org/incident/1338765,2019,03-2019
1338790,2019-03-02,Arkansas,Pine Bluff,723 East 25th Ave,1,4,https://www.gunviolencearchive.org/incident/1338790,2019,03-2019
1337498,2019-02-28,California,Oakland,9755 Edes Ave,1,3,https://www.gunviolencearchive.org/incident/1337498,2019,02-2019
1333480,2019-02-22,Alabama,Birmingham,1100 block of Carnation Dr,2,2,https://www.gunviolencearchive.org/incident/1333480,2019,02-2019
1331974,2019-02-21,Maryland,Baltimore,500 block of Bloom St,1,4,https://www.gunviolencearchive.org/incident/1331974,2019,02-2019
1332507,2019-02-21,Kentucky,Elizabethtown,600 N Miles St,2,2,https://www.gunviolencearchive.org/incident/1332507,2019,02-2019
1332429,2019-02-21,Texas,Houston,12800 block of Eastbrook Dr,2,2,https://www.gunviolencearchive.org/incident/1332429,2019,02-2019
1332181,2019-02-20,Tennessee,Covington,529 N College St,0,4,https://www.gunviolencearchive.org/incident/1332181,2019,02-2019
1329144,2019-02-17,Texas,Henderson,504 S Van Buren St,2,2,https://www.gunviolencearchive.org/incident/1329144,2019,02-2019
1328792,2019-02-17,Indiana,Evansville,664 E Illinois St,0,5,https://www.gunviolencearchive.org/incident/1328792,2019,02-2019
1329075,2019-02-17,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,https://www.gunviolencearchive.org/incident/1329075,2019,02-2019
1328562,2019-02-16,Mississippi,Clinton,1214 Foxhill Dr,5,0,https://www.gunviolencearchive.org/incident/1328562,2019,02-2019
1327321,2019-02-15,Illinois,Aurora,641 Archer Ave,6,6,https://www.gunviolencearchive.org/incident/1327321,2019,02-2019
1324279,2019-02-11,Texas,Livingston,3628 FM 3126,5,0,https://www.gunviolencearchive.org/incident/1324279,2019,02-2019
1323448,2019-02-09,Virginia,Petersburg,109 Perry St,0,4,https://www.gunviolencearchive.org/incident/1323448,2019,02-2019
1321021,2019-02-06,New York,Brooklyn,1778 Fulton St,1,3,https://www.gunviolencearchive.org/incident/1321021,2019,02-2019
1321093,2019-02-05,Texas,San Antonio,538 Hot Wells Blvd,2,2,https://www.gunviolencearchive.org/incident/1321093,2019,02-2019
1319333,2019-02-04,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,https://www.gunviolencearchive.org/incident/1319333,2019,02-2019
1319325,2019-02-04,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,https://www.gunviolencearchive.org/incident/1319325,2019,02-2019
1320286,2019-02-03,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,https://www.gunviolencearchive.org/incident/1320286,2019,02-2019
1318391,2019-02-03,Illinois,Chicago,938 E 75th St,2,5,https://www.gunviolencearchive.org/incident/1318391,2019,02-2019
1318187,2019-02-01,California,San Diego,6800 block of Springfield St,0,4,https://www.gunviolencearchive.org/incident/1318187,2019,02-2019
1314289,2019-01-28,Texas,Houston,7815 Harding St,2,5,https://www.gunviolencearchive.org/incident/1314289,2019,01-2019
1314253,2019-01-27,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,https://www.gunviolencearchive.org/incident/1314253,2019,01-2019
1312391,2019-01-26,Georgia,Albany,300 block of W Roosevelt,0,4,https://www.gunviolencearchive.org/incident/1312391,2019,01-2019
1312463,2019-01-26,Indiana,Indianapolis,2957 N Sherman Dr,0,5,https://www.gunviolencearchive.org/incident/1312463,2019,01-2019
1313291,2019-01-26,New Jersey,Newark,612 Bergen St,1,3,https://www.gunviolencearchive.org/incident/1313291,2019,01-2019
1312284,2019-01-26,Louisiana,Gonzales,42350 Church Point Rd,5,0,https://www.gunviolencearchive.org/incident/1312284,2019,01-2019
1310775,2019-01-24,Pennsylvania,State College,1450 S Atherton St,4,1,https://www.gunviolencearchive.org/incident/1310775,2019,01-2019
1310397,2019-01-24,Georgia,Rockmart,319 Williamson St,4,1,https://www.gunviolencearchive.org/incident/1310397,2019,01-2019
1309114,2019-01-23,Florida,Sebring,1901 US 27 S,5,0,https://www.gunviolencearchive.org/incident/1309114,2019,01-2019
1306920,2019-01-20,Florida,Miami,26133 SW 139th Ave,0,4,https://www.gunviolencearchive.org/incident/1306920,2019,01-2019
1305563,2019-01-19,Pennsylvania,Lebanon,1140 Church St,0,4,https://www.gunviolencearchive.org/incident/1305563,2019,01-2019
1305679,2019-01-19,South Carolina,Gaffney,1435 Wilcox Ave,1,4,https://www.gunviolencearchive.org/incident/1305679,2019,01-2019
1305516,2019-01-19,Illinois,Chicago,4400 block of W Madison St,0,4,https://www.gunviolencearchive.org/incident/1305516,2019,01-2019
1305538,2019-01-19,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,https://www.gunviolencearchive.org/incident/1305538,2019,01-2019
1305294,2019-01-19,Texas,Houston,7041 Sherman St,3,2,https://www.gunviolencearchive.org/incident/1305294,2019,01-2019
1303486,2019-01-17,Kentucky,Owensboro,940 Audubon Ave,3,1,https://www.gunviolencearchive.org/incident/1303486,2019,01-2019
1302060,2019-01-16,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,https://www.gunviolencearchive.org/incident/1302060,2019,01-2019
1303303,2019-01-16,California,Palmdale,Ranch Center Dr and 40th St W,3,1,https://www.gunviolencearchive.org/incident/1303303,2019,01-2019
1301778,2019-01-15,Arkansas,Little Rock,5420 Baseline Rd,1,4,https://www.gunviolencearchive.org/incident/1301778,2019,01-2019
1299680,2019-01-13,Arizona,Phoenix,2445 E Van Buren St,1,5,https://www.gunviolencearchive.org/incident/1299680,2019,01-2019
1295294,2019-01-06,New Mexico,Roswell,1300 block of W College Blvd,0,4,https://www.gunviolencearchive.org/incident/1295294,2019,01-2019
1293054,2019-01-04,California,Torrance,22501 Hawthorne Blvd,3,4,https://www.gunviolencearchive.org/incident/1293054,2019,01-2019
1292684,2019-01-04,Virginia,Hurt,3197 Shula Dr,3,2,https://www.gunviolencearchive.org/incident/1292684,2019,01-2019
1292941,2019-01-03,Arizona,Yuma,3800 block of E County 18½ St,1,3,https://www.gunviolencearchive.org/incident/1292941,2019,01-2019
1291779,2019-01-02,Arkansas,Jonesboro,3516 Galaxy St,1,3,https://www.gunviolencearchive.org/incident/1291779,2019,01-2019
1289877,2019-01-01,South Carolina,Columbia,1709 Decker Blvd,0,5,https://www.gunviolencearchive.org/incident/1289877,2019,01-2019
1289618,2019-01-01,Florida,Tallahassee,2020 W Pensacola St,0,5,https://www.gunviolencearchive.org/incident/1289618,2019,01-2019
1289686,2018-12-31,Ohio,Cleveland,4462 Denison Ave,3,2,https://www.gunviolencearchive.org/incident/1289686,2018,12-2018
1288376,2018-12-29,Ohio,Lima,904 S Main St,1,3,https://www.gunviolencearchive.org/incident/1288376,2018,12-2018
1287286,2018-12-28,Missouri,Saint Charles,150 Whetstone Dr,4,1,https://www.gunviolencearchive.org/incident/1287286,2018,12-2018
1284586,2018-12-24,Louisiana,Lutcher,2176 Main St,2,2,https://www.gunviolencearchive.org/incident/1284586,2018,12-2018
1283229,2018-12-23,Missouri,Springfield,1042 W College St,1,6,https://www.gunviolencearchive.org/incident/1283229,2018,12-2018
1282704,2018-12-22,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,https://www.gunviolencearchive.org/incident/1282704,2018,12-2018
1279617,2018-12-18,Maryland,Baltimore,3942 Park Heights Ave,0,5,https://www.gunviolencearchive.org/incident/1279617,2018,12-2018
1277327,2018-12-15,Florida,Miami,239 NW 16th St,0,5,https://www.gunviolencearchive.org/incident/1277327,2018,12-2018
1277411,2018-12-14,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,https://www.gunviolencearchive.org/incident/1277411,2018,12-2018
1276091,2018-12-13,Pennsylvania,Philadelphia,4505 N Broad St,0,4,https://www.gunviolencearchive.org/incident/1276091,2018,12-2018
1276298,2018-12-11,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,https://www.gunviolencearchive.org/incident/1276298,2018,12-2018
1272855,2018-12-09,Wisconsin,Madison,3554 E Washington Ave,0,4,https://www.gunviolencearchive.org/incident/1272855,2018,12-2018
1273161,2018-12-08,California,Inglewood,801 S Inglewood Ave,0,5,https://www.gunviolencearchive.org/incident/1273161,2018,12-2018
1272106,2018-12-08,New York,Corona (Queens),89-25 130th St,0,5,https://www.gunviolencearchive.org/incident/1272106,2018,12-2018
1267682,2018-12-01,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,https://www.gunviolencearchive.org/incident/1267682,2018,12-2018
1266937,2018-11-26,Tennessee,Powell,Tammy Dr,0,4,https://www.gunviolencearchive.org/incident/1266937,2018,11-2018
1262814,2018-11-25,Alabama,Demopolis,Floyd St and Field St,2,2,https://www.gunviolencearchive.org/incident/1262814,2018,11-2018
1263332,2018-11-25,California,Oakland,1000 block of 24th St,0,4,https://www.gunviolencearchive.org/incident/1263332,2018,11-2018
1263086,2018-11-25,Texas,Houston,4500 block of Yale St,1,3,https://www.gunviolencearchive.org/incident/1263086,2018,11-2018
1262013,2018-11-23,Florida,Miami,5801 NW 27th Ave,2,5,https://www.gunviolencearchive.org/incident/1262013,2018,11-2018
1261351,2018-11-22,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,https://www.gunviolencearchive.org/incident/1261351,2018,11-2018
1260525,2018-11-21,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,https://www.gunviolencearchive.org/incident/1260525,2018,11-2018
1258777,2018-11-19,Colorado,Denver,1200 21st Street,1,4,https://www.gunviolencearchive.org/incident/1258777,2018,11-2018
1258804,2018-11-19,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,https://www.gunviolencearchive.org/incident/1258804,2018,11-2018
1258009,2018-11-18,California,Los Angeles (Watts),95th St and Defiance Ave,1,4,https://www.gunviolencearchive.org/incident/1258009,2018,11-2018
1257508,2018-11-16,Arkansas,Little Rock,4405 W 14th St,3,1,https://www.gunviolencearchive.org/incident/1257508,2018,11-2018
1256435,2018-11-14,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,https://www.gunviolencearchive.org/incident/1256435,2018,11-2018
1254225,2018-11-13,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,https://www.gunviolencearchive.org/incident/1254225,2018,11-2018
1254084,2018-11-12,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,https://www.gunviolencearchive.org/incident/1254084,2018,11-2018
1253361,2018-11-11,Arizona,Globe,598 N Broad St,3,1,https://www.gunviolencearchive.org/incident/1253361,2018,11-2018
1249561,2018-11-07,California,Thousand Oaks,99 Rolling Oaks Dr,13,2,https://www.gunviolencearchive.org/incident/1249561,2018,11-2018
1246727,2018-11-03,New York,Watertown,136 Franklin St,0,5,https://www.gunviolencearchive.org/incident/1246727,2018,11-2018
1247019,2018-11-02,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,https://www.gunviolencearchive.org/incident/1247019,2018,11-2018
1246489,2018-11-02,Florida,Tallahassee,1950 Thomasville Rd,3,4,https://www.gunviolencearchive.org/incident/1246489,2018,11-2018
1245703,2018-11-01,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,https://www.gunviolencearchive.org/incident/1245703,2018,11-2018
1245274,2018-11-01,Missouri,Springfield,906 E Locust St,3,2,https://www.gunviolencearchive.org/incident/1245274,2018,11-2018
1244754,2018-10-31,Michigan,Detroit,19000 block of Langholm St,1,3,https://www.gunviolencearchive.org/incident/1244754,2018,10-2018
1246059,2018-10-30,California,Vallejo,Woodrow Ave and Reis Ave,2,3,https://www.gunviolencearchive.org/incident/1246059,2018,10-2018
1244424,2018-10-30,California,Los Angeles,65th Place and Vermont Avenue,0,5,https://www.gunviolencearchive.org/incident/1244424,2018,10-2018
1243331,2018-10-29,California,Riverside,3252 Mission Inn Ave,0,7,https://www.gunviolencearchive.org/incident/1243331,2018,10-2018
1243010,2018-10-28,Arkansas,El Dorado,2 Whites Quarters,2,2,https://www.gunviolencearchive.org/incident/1243010,2018,10-2018
1242807,2018-10-27,Tennessee,Memphis,4275 Lady Slipper Ln,0,5,https://www.gunviolencearchive.org/incident/1242807,2018,10-2018
1241819,2018-10-27,Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7,https://www.gunviolencearchive.org/incident/1241819,2018,10-2018
